request_date,request_timestamp,warehouse_zone,aisle_number,shelf_level,distance_from_dock_meters,storage_type,active_retrievals_count,dock_queue_length,aisle_traffic_level,shift_hour,day_of_week,num_packages,total_weight_kg,requires_forklift,fragile_handling,num_aisles_to_visit,special_equipment_needed,operator_experience_years,operator_shift_fatigue,retrieval_time_minutes
2025-08-11,2025-08-11 13:49:00,Zone_B,18,Floor,115.8,hazmat,8,1.0,Medium,13,Monday,6,272.9,True,False,2,hazmat_suit,1.1,3.4,92.31
2025-03-11,2025-03-11 15:31:01,Zone_B,25,Floor,158.7,cold_storage,4,0.0,High,15,Tuesday,100,155.9,False,True,4,cold_gear,1.8,7.0,140.19
2025-02-07,2025-02-07 18:04:29,Zone_D,24,Floor,398.4,bulk_floor,23,9.0,Medium,18,Friday,6,302.0,False,False,1,none,0.9,4.3,111.75
2025-10-30,2025-10-30 08:47:00,Zone_D,4,High,340.3,pallet_rack,11,6.0,Low,8,Thursday,38,32.9,True,False,1,none,2.3,7.0,83.03
2025-05-28,2025-05-28 18:40:04,Zone_B,4,Floor,97.5,pallet_rack,0,0.0,Low,18,Wednesday,12,43.4,True,False,3,cold_gear,4.4,2.8,53.01
2025-09-08,2025-09-08 03:36:48,Zone_C,46,Floor,371.0,bulk_floor,24,14.0,High,3,Monday,56,74.5,False,False,4,none,4.6,7.8,203.19
2025-05-20,2025-05-20 21:25:28,Zone_D,38,Floor,418.3,pallet_rack,3,0.0,Medium,21,Tuesday,9,107.8,False,False,2,none,8.3,4.3,65.14
2025-07-18,2025-07-18 05:58:35,Zone_D,7,High,362.0,bulk_floor,24,17.0,Low,5,Friday,6,11.5,True,False,3,none,1.1,11.8,280.0
2025-08-04,2025-08-04 11:41:19,Zone_A,30,High,13.4,pallet_rack,14,9.0,Medium,11,Monday,11,38.2,True,False,4,none,0.8,9.5,88.18
2025-07-18,2025-07-18 11:22:49,Zone_A,44,Mid,126.9,hazmat,17,5.0,High,11,Friday,8,237.4,True,False,2,hazmat_suit,0.7,4.7,138.68
2025-06-30,2025-06-30 22:51:36,Zone_C,33,Floor,207.2,bulk_floor,13,7.0,Low,22,Monday,18,57.6,False,False,1,none,2.9,8.6,52.65
2025-10-19,2025-10-19 23:15:49,Zone_C,43,Mid,359.6,cold_storage,18,15.0,High,23,Sunday,9,308.2,False,True,1,cold_gear,3.3,,190.53
2025-03-25,2025-03-25 18:17:24,Zone_B,35,Floor,194.2,pallet_rack,7,1.0,Medium,18,Tuesday,9,19.3,False,False,3,hazmat_suit,12.0,7.0,71.98
2025-12-05,2025-12-05 07:36:47,Zone_B,6,Floor,68.4,cold_storage,5,0.0,Medium,7,Friday,15,10.9,True,False,7,none,7.8,4.3,82.27
2025-04-23,2025-04-23 06:54:53,Zone_B,21,Floor,214.7,bulk_floor,20,17.0,Medium,6,Wednesday,97,325.7,False,True,4,none,4.3,7.2,143.66
2025-04-30,2025-04-30 08:12:39,Zone_A,26,High,12.1,pallet_rack,14,5.0,Medium,8,Wednesday,9,80.3,True,False,2,none,6.5,3.4,88.44
2025-03-14,2025-03-14 11:15:00,Zone_B,14,High,192.8,pallet_rack,17,10.0,Medium,11,Friday,2,471.8,True,False,3,none,10.9,8.7,139.82
2025-08-22,2025-08-22 18:43:19,Zone_C,28,Mid,249.7,cold_storage,0,0.0,Medium,18,Friday,10,106.3,False,False,5,cold_gear,2.4,2.5,94.7
2025-05-30,2025-05-30 06:28:19,Zone_A,41,Mid,5.0,bulk_floor,16,11.0,Medium,6,Friday,54,60.8,False,False,1,cold_gear,6.5,9.3,75.47
2025-04-04,2025-04-04 14:07:34,Zone_C,13,High,238.9,bulk_floor,23,12.0,Medium,14,Friday,6,14.1,True,False,6,none,0.9,10.2,271.39
2025-01-23,2025-01-23 16:50:42,Zone_B,14,Mid,206.3,pallet_rack,22,3.0,Medium,16,Thursday,22,119.1,False,False,2,none,6.3,4.0,98.31
2025-12-29,2025-12-29 18:42:48,Zone_C,48,Floor,189.8,pallet_rack,17,15.0,High,18,Monday,30,158.6,True,False,2,none,1.2,7.2,100.84
2025-05-09,2025-05-09 08:01:33,Zone_B,17,Mid,179.9,pallet_rack,18,2.0,High,8,Friday,3,38.8,False,False,1,none,0.7,6.4,94.44
2025-12-04,2025-12-04 09:23:33,Zone_B,2,High,159.6,cold_storage,14,2.0,Low,9,Thursday,2,16.6,True,False,1,cold_gear,1.1,3.0,138.27
2025-08-07,2025-08-07 07:16:08,Zone_D,17,High,417.4,cold_storage,6,4.0,Low,7,Thursday,18,55.2,True,True,3,cold_gear,3.4,11.3,192.88
2025-07-07,2025-07-07 18:30:57,Zone_D,42,Floor,467.0,bulk_floor,14,7.0,Low,18,Monday,5,142.3,False,False,3,none,3.5,11.3,115.46
2025-09-22,2025-09-22 16:37:23,Zone_C,4,Mid,288.4,hazmat,12,6.0,Medium,16,Monday,67,48.4,True,False,2,hazmat_suit,10.1,4.4,136.78
2025-10-05,2025-10-05 10:42:04,Zone_B,43,Floor,114.1,hazmat,17,2.0,Low,10,Sunday,20,43.9,True,False,5,hazmat_suit,8.7,10.7,140.49
2025-06-26,2025-06-26 10:07:36,Zone_B,34,High,209.0,cold_storage,17,0.0,Low,10,Thursday,17,254.3,True,,3,cold_gear,1.5,3.5,154.86
2025-06-18,2025-06-18 07:00:49,Zone_A,49,Floor,5.0,cold_storage,4,2.0,Medium,7,Wednesday,11,56.4,False,False,3,cold_gear,10.5,6.8,68.7
2025-03-18,2025-03-18 17:16:33,Zone_A,7,Floor,5.4,pallet_rack,8,2.0,Low,17,Tuesday,17,95.6,True,False,3,none,3.0,10.9,46.79
2025-12-07,2025-12-07 10:19:05,Zone_A,14,Floor,9.5,pallet_rack,8,3.0,Low,10,Sunday,38,82.4,False,False,4,none,2.2,3.6,54.38
2025-05-26,2025-05-26 17:02:21,Zone_D,2,Floor,372.8,pallet_rack,12,9.0,Low,17,Monday,7,592.2,False,False,2,none,25.0,1.3,56.11
2025-04-25,2025-04-25 05:59:48,Zone_A,19,Floor,95.9,pallet_rack,19,10.0,High,5,Friday,7,112.2,False,False,6,none,3.1,2.0,107.71
2025-09-16,2025-09-16 17:30:59,Zone_B,7,Floor,83.5,bulk_floor,24,5.0,High,17,Tuesday,10,17.5,False,False,2,none,4.6,9.9,84.1
2025-06-23,2025-06-23 08:42:36,Zone_A,48,Floor,66.2,pallet_rack,8,8.0,Low,8,Monday,3,18.4,False,False,1,none,11.2,9.7,22.85
2025-10-02,2025-10-02 10:57:33,Zone_D,5,Mid,308.8,pallet_rack,14,7.0,High,10,Thursday,7,53.3,False,False,5,none,5.0,3.1,135.9
2025-10-16,2025-10-16 18:49:04,Zone_C,11,Floor,286.5,cold_storage,0,0.0,Low,18,Thursday,11,160.1,True,False,2,cold_gear,2.4,4.4,93.0
2025-04-25,2025-04-25 06:41:23,Zone_A,20,Mid,43.0,pallet_rack,6,8.0,Medium,6,Friday,35,13.9,False,True,1,none,11.1,11.7,42.44
2025-01-18,2025-01-18 15:04:13,Zone_C,23,High,248.9,pallet_rack,5,2.0,Medium,15,Saturday,6,100.9,True,False,5,none,1.9,7.9,112.26
2025-10-07,2025-10-07 08:21:37,Zone_A,39,Floor,30.7,pallet_rack,10,0.0,Medium,8,Tuesday,12,410.9,False,False,3,none,3.7,2.4,41.0
2025-01-26,2025-01-26 23:20:36,Zone_A,30,Floor,52.7,cold_storage,0,0.0,Low,23,Sunday,76,561.6,True,True,1,cold_gear,16.9,0.3,76.97
2025-08-22,2025-08-22 06:37:15,Zone_B,28,Mid,122.0,cold_storage,11,6.0,Low,6,Friday,4,53.4,False,True,5,none,3.9,10.7,108.82
2025-01-28,2025-01-28 16:36:00,Zone_C,16,Mid,280.4,pallet_rack,14,3.0,High,16,Tuesday,14,227.1,False,False,1,none,1.4,0.3,79.31
2025-11-21,2025-11-21 07:07:44,Zone_A,16,Floor,62.9,bulk_floor,19,7.0,Medium,7,Friday,22,34.0,False,False,2,none,5.7,6.2,50.46
2025-12-15,2025-12-15 11:37:34,Zone_C,20,Floor,318.9,bulk_floor,23,13.0,Medium,11,Monday,11,3.2,True,False,3,none,0.2,7.9,194.2
2025-03-28,2025-03-28 15:07:40,Zone_D,34,Floor,446.0,pallet_rack,0,0.0,Low,15,Friday,23,134.0,False,False,4,none,0.2,7.0,86.0
2025-12-03,2025-12-03 10:47:36,Zone_D,40,Mid,442.1,hazmat,23,15.0,Low,10,Wednesday,2,47.7,True,False,1,hazmat_suit,12.0,3.4,154.58
2025-05-22,2025-05-22 20:36:15,Zone_D,6,Floor,403.4,pallet_rack,11,2.0,High,20,Thursday,36,17.1,False,False,2,none,1.8,8.9,128.31
2025-12-29,2025-12-29 15:53:29,Zone_C,46,Floor,344.0,cold_storage,14,5.0,Medium,15,Monday,47,82.6,False,True,7,cold_gear,1.3,9.5,183.51
2025-02-10,2025-02-10 07:40:42,Zone_C,37,Floor,288.6,pallet_rack,10,7.0,High,7,Monday,19,29.7,True,False,4,none,10.7,2.0,117.57
2025-03-27,2025-03-27 13:11:11,Zone_C,36,Mid,285.2,pallet_rack,1,3.0,Medium,13,Thursday,7,52.9,False,False,2,hazmat_suit,7.1,9.4,67.21
2025-01-03,2025-01-03 13:27:27,Zone_B,2,Mid,130.8,cold_storage,13,8.0,High,13,Friday,37,175.2,False,False,6,none,1.4,4.0,161.7
2025-12-16,2025-12-16 21:20:15,Zone_D,42,Floor,425.1,bulk_floor,14,6.0,High,21,Tuesday,9,62.2,False,,6,none,2.9,2.0,182.1
2025-02-21,2025-02-21 12:50:51,Zone_A,21,Floor,6.9,bulk_floor,4,0.0,Low,12,Friday,19,36.9,False,False,7,none,0.2,9.6,64.41
2025-09-14,2025-09-14 13:47:20,Zone_C,38,Mid,281.7,pallet_rack,18,9.0,Medium,13,Sunday,26,80.7,False,False,3,none,6.3,7.8,87.78
2025-02-20,2025-02-20 09:32:32,Zone_C,8,Floor,255.4,bulk_floor,4,,Low,9,Thursday,5,249.2,False,False,1,none,0.3,0.2,41.76
2025-05-09,2025-05-09 14:09:03,Zone_D,20,Mid,399.5,cold_storage,21,9.0,High,14,Friday,50,96.3,False,False,2,cold_gear,6.4,10.7,233.41
2025-01-16,2025-01-16 08:03:18,Zone_D,16,Mid,395.6,cold_storage,2,0.0,Medium,8,Thursday,1,225.5,False,True,1,cold_gear,0.2,5.9,103.34
2025-04-17,2025-04-17 17:05:38,Zone_B,21,Floor,157.3,bulk_floor,14,0.0,Low,17,Thursday,19,68.9,True,False,3,none,1.5,10.4,79.17
2025-05-19,2025-05-19 14:17:50,Zone_A,26,High,106.9,bulk_floor,0,3.0,Medium,14,Monday,62,96.1,True,False,4,hazmat_suit,1.2,9.5,115.17
2025-01-12,2025-01-12 13:49:39,Zone_A,11,High,90.9,bulk_floor,2,0.0,Medium,13,Sunday,42,155.6,True,False,5,none,0.4,2.9,90.53
2025-07-11,2025-07-11 18:01:25,Zone_C,9,Floor,283.3,bulk_floor,0,0.0,High,18,Friday,11,4468.9,True,False,2,none,1.4,5.1,85.0
2025-09-19,2025-09-19 16:23:43,Zone_D,3,Floor,442.5,bulk_floor,6,1.0,Low,16,Friday,11,19.5,True,False,2,none,0.8,11.5,78.09
2025-01-17,2025-01-17 12:45:56,Zone_A,42,Mid,67.0,cold_storage,9,1.0,Medium,12,Friday,17,109.5,False,False,1,none,25.0,10.7,32.41
2025-12-02,2025-12-02 15:36:41,Zone_D,24,Mid,375.8,pallet_rack,16,12.0,Medium,15,Tuesday,23,251.8,False,False,5,none,3.9,9.1,187.47
2025-06-16,2025-06-16 13:46:23,Zone_D,29,Floor,369.8,pallet_rack,24,8.0,Low,13,Monday,12,36.7,False,False,9,none,2.3,6.9,213.92
2025-02-11,2025-02-11 11:41:42,Zone_B,34,Mid,159.2,pallet_rack,7,9.0,High,11,Tuesday,15,39.9,False,True,4,none,0.8,11.0,109.99
2025-04-19,2025-04-19 17:13:38,Zone_B,41,Floor,178.5,cold_storage,12,4.0,Medium,17,Saturday,14,57.6,False,False,4,cold_gear,0.0,2.5,137.29
2025-02-25,2025-02-25 13:10:44,Zone_C,50,Floor,237.4,pallet_rack,2,0.0,Low,13,Tuesday,1,124.5,False,False,1,none,17.2,10.4,30.54
2025-09-30,2025-09-30 19:06:59,Zone_A,26,Floor,8.9,pallet_rack,17,6.0,Medium,19,Tuesday,27,25.8,True,False,6,none,2.9,0.0,100.05
2025-01-14,2025-01-14 09:11:13,Zone_B,19,High,192.6,pallet_rack,0,3.0,Low,9,Tuesday,54,164.3,True,False,1,none,5.3,6.0,50.36
2025-01-21,2025-01-21 16:06:33,Zone_B,43,Mid,57.6,hazmat,4,5.0,Low,16,Tuesday,10,114.3,True,False,6,hazmat_suit,4.1,5.9,132.47
2025-06-17,2025-06-17 13:35:24,Zone_A,2,Floor,74.8,bulk_floor,10,9.0,Medium,13,Tuesday,24,3.8,False,False,5,none,0.3,8.3,88.75
2025-04-10,2025-04-10 08:39:37,Zone_B,30,Floor,149.9,bulk_floor,23,8.0,Medium,8,Thursday,21,22.1,False,False,2,none,16.3,8.0,76.67
2025-12-17,2025-12-17 23:06:53,Zone_A,6,High,13.6,bulk_floor,0,0.0,High,23,Wednesday,8,17.2,True,False,2,none,5.5,2.8,49.48
2025-06-02,2025-06-02 14:27:04,Zone_C,4,Floor,236.6,pallet_rack,4,0.0,Medium,14,Monday,8,84.6,False,False,5,none,1.8,10.8,89.29
2025-11-24,2025-11-24 09:59:16,Zone_C,29,High,276.3,cold_storage,0,0.0,Low,9,Monday,5,624.7,True,True,2,cold_gear,6.4,1.5,116.28
2025-09-22,2025-09-22 08:40:10,Zone_A,24,Mid,11.1,bulk_floor,0,0.0,,8,Monday,28,43.5,False,False,1,none,6.3,11.8,20.34
2025-07-31,2025-07-31 09:47:07,Zone_B,4,Mid,187.5,pallet_rack,16,0.0,Medium,9,Thursday,4,87.7,False,False,3,none,10.1,1.3,59.46
2025-01-17,2025-01-17 09:24:00,Zone_A,26,High,30.0,bulk_floor,22,14.0,Low,9,Friday,2,97.5,True,False,1,none,2.4,8.9,103.09
2025-01-20,2025-01-20 08:34:36,Zone_A,30,High,57.9,cold_storage,3,0.0,Low,8,Monday,30,14.5,True,False,1,cold_gear,1.8,0.3,71.17
2025-05-23,2025-05-23 17:08:43,Zone_D,32,Mid,487.7,bulk_floor,7,4.0,Medium,17,Friday,5,84.9,False,False,6,none,0.7,2.0,154.93
2025-08-15,2025-08-15 08:11:00,Zone_A,10,Mid,73.1,pallet_rack,15,4.0,High,8,Friday,40,95.5,False,False,2,none,6.5,,67.89
2025-05-23,2025-05-23 13:24:30,Zone_B,9,Floor,167.0,bulk_floor,0,2.0,Low,13,Friday,4,33.8,False,False,3,none,2.7,4.5,42.89
2025-01-31,2025-01-31 01:12:40,Zone_C,9,Floor,270.2,cold_storage,18,5.0,Medium,1,Friday,18,643.6,False,True,2,cold_gear,1.2,6.8,136.19
2025-02-01,2025-02-01 18:47:27,Zone_C,6,Floor,247.0,pallet_rack,4,0.0,Low,18,Saturday,22,496.9,False,False,4,none,6.1,7.3,80.49
2025-09-30,2025-09-30 02:37:06,Zone_A,45,Mid,5.0,pallet_rack,14,0.0,High,2,Tuesday,2,24.0,False,False,2,none,5.0,8.1,45.65
2025-12-11,2025-12-11 08:38:15,Zone_B,23,Floor,175.7,bulk_floor,22,9.0,Medium,8,Thursday,39,116.3,False,False,2,none,4.1,10.1,82.9
2025-02-12,2025-02-12 16:16:41,Zone_C,45,High,266.0,pallet_rack,6,2.0,Medium,16,Wednesday,20,92.9,True,False,1,none,1.5,2.8,98.44
2025-03-24,2025-03-24 10:38:17,Zone_C,17,Mid,296.5,pallet_rack,0,0.0,Low,10,Monday,17,4.7,False,False,6,none,25.0,9.1,49.16
2025-01-02,2025-01-02 17:45:01,Zone_A,3,Floor,5.0,bulk_floor,17,2.0,High,17,Thursday,30,45.8,False,False,2,none,0.9,0.7,64.7
2025-12-18,2025-12-18 18:37:43,Zone_B,23,Floor,141.8,bulk_floor,8,7.0,Low,18,Thursday,3,18.6,False,False,1,none,3.1,1.3,32.67
2025-05-20,2025-05-20 13:59:34,Zone_C,20,Mid,353.3,pallet_rack,18,9.0,High,13,Tuesday,17,294.8,False,False,7,none,1.3,9.1,193.16
2025-09-19,2025-09-19 17:36:42,Zone_B,37,Floor,206.8,pallet_rack,10,9.0,Low,17,Friday,26,203.5,False,False,1,none,8.5,1.8,42.38
2025-04-19,2025-04-19 08:31:13,Zone_B,36,Floor,165.3,bulk_floor,14,4.0,High,8,Saturday,7,329.6,False,False,2,none,2.1,11.5,100.39
2025-09-15,2025-09-15 08:09:29,Zone_B,50,High,114.4,bulk_floor,20,14.0,Medium,8,Monday,1,38.9,True,False,1,none,2.3,7.2,106.59
2025-11-20,2025-11-20 19:22:44,Zone_B,8,Mid,183.0,bulk_floor,7,8.0,High,19,Thursday,4,14.2,False,True,4,none,4.4,2.7,98.55
2025-06-30,2025-06-30 17:53:25,Zone_B,26,Mid,133.3,pallet_rack,15,14.0,Low,17,Monday,9,12.9,False,False,7,none,1.1,8.4,132.96
2025-11-26,2025-11-26 09:47:21,Zone_B,10,Mid,142.1,pallet_rack,22,9.0,High,9,Wednesday,4,186.1,False,False,3,none,2.7,10.4,117.23
2025-11-17,2025-11-17 07:52:55,Zone_C,30,Mid,236.5,bulk_floor,20,13.0,Low,7,Monday,13,199.3,False,False,2,none,2.9,7.3,94.79
2025-03-21,2025-03-21 16:50:05,Zone_C,1,Mid,157.3,pallet_rack,15,10.0,Medium,16,Friday,26,26.6,False,False,1,none,5.7,5.0,49.08
2025-03-26,2025-03-26 10:33:31,Zone_D,19,Floor,395.1,hazmat,12,4.0,Low,10,Wednesday,3,165.9,True,False,1,hazmat_suit,2.3,5.5,150.66
2025-04-17,2025-04-17 21:55:31,Zone_C,3,Floor,347.0,bulk_floor,19,12.0,High,21,Thursday,9,50.6,False,False,1,none,5.4,0.3,114.17
2025-10-27,2025-10-27 22:59:07,Zone_C,9,High,215.3,pallet_rack,24,13.0,High,22,Monday,17,432.4,True,False,6,none,2.7,4.1,272.69
2025-07-10,2025-07-10 16:54:42,Zone_B,48,Mid,167.7,bulk_floor,7,3.0,High,16,Thursday,3,83.9,False,False,1,none,0.4,3.5,52.29
2025-02-20,2025-02-20 18:01:54,Zone_B,11,Mid,133.2,pallet_rack,3,3.0,Low,18,Thursday,13,26.7,False,False,2,none,0.9,7.9,47.6
2025-07-30,2025-07-30 10:38:44,Zone_C,37,Mid,296.3,pallet_rack,9,0.0,Medium,10,Wednesday,126,10.0,True,False,7,none,4.1,2.7,143.58
2025-10-28,2025-10-28 21:49:17,Zone_C,40,Floor,203.8,pallet_rack,8,8.0,High,21,Tuesday,60,29.3,False,False,3,none,6.4,9.6,105.8
2025-10-21,2025-10-21 11:15:22,Zone_A,1,Mid,25.9,pallet_rack,0,0.0,Medium,11,Tuesday,3,40.5,False,False,2,none,6.4,11.9,37.5
2025-02-25,2025-02-25 10:25:07,Zone_C,17,Mid,271.1,hazmat,24,,Low,10,Tuesday,8,1570.6,True,False,2,hazmat_suit,2.1,6.0,203.72
2025-10-24,2025-10-24 02:17:52,Zone_C,14,Floor,395.9,pallet_rack,19,4.0,Medium,2,Friday,1,430.7,False,False,5,none,0.6,10.5,161.48
2025-09-17,2025-09-17 18:07:24,Zone_A,29,High,79.3,pallet_rack,17,10.0,High,18,Wednesday,11,81.8,True,False,2,none,10.1,5.9,136.72
2025-09-27,2025-09-27 11:27:48,Zone_C,41,Mid,305.6,pallet_rack,8,1.0,Medium,11,Saturday,18,135.7,False,False,1,cold_gear,17.2,6.2,73.47
2025-01-06,2025-01-06 17:12:39,Zone_B,38,Mid,169.0,hazmat,0,0.0,Low,17,Monday,9,78.1,True,False,2,hazmat_suit,1.5,7.7,70.05
2025-12-02,2025-12-02 21:12:55,Zone_C,6,High,308.9,pallet_rack,25,11.0,High,21,Tuesday,8,85.8,True,False,6,none,0.0,5.6,280.0
2025-05-23,2025-05-23 14:25:04,Zone_B,25,Floor,169.5,cold_storage,16,6.0,Medium,14,Friday,46,110.0,False,False,7,cold_gear,2.1,2.2,152.06
2025-04-14,2025-04-14 17:05:29,Zone_B,43,Mid,152.8,pallet_rack,11,0.0,High,17,Monday,11,445.7,False,False,1,none,8.3,0.1,63.9
2025-07-06,2025-07-06 07:06:05,Zone_B,36,High,104.2,pallet_rack,17,14.0,Low,7,Sunday,12,73.9,True,True,2,none,4.7,4.0,128.82
2025-02-10,2025-02-10 16:31:06,Zone_C,50,Mid,249.8,pallet_rack,6,6.0,Medium,16,Monday,43,145.7,False,False,3,none,3.3,9.8,78.59
2025-03-20,2025-03-20 00:47:34,Zone_B,19,Floor,179.1,bulk_floor,5,4.0,,0,Thursday,16,54.6,False,False,1,none,25.0,0.9,28.15
2025-04-21,2025-04-21 23:02:05,Zone_C,8,Mid,296.0,pallet_rack,20,15.0,Medium,23,Monday,11,162.5,True,True,4,hazmat_suit,0.4,2.6,219.51
2025-07-07,2025-07-07 17:05:07,Zone_B,45,Floor,196.6,pallet_rack,14,7.0,Medium,17,Monday,7,100.6,False,False,3,none,10.0,6.9,80.16
2025-07-21,2025-07-21 13:15:06,Zone_D,37,Mid,406.9,pallet_rack,18,6.0,Low,13,Monday,2,104.4,False,False,4,none,7.5,6.0,116.44
2025-07-30,2025-07-30 09:34:11,Zone_B,6,Floor,158.7,pallet_rack,21,10.0,Medium,9,Wednesday,8,96.4,False,False,2,none,11.6,9.3,60.5
2025-03-19,2025-03-19 12:08:53,Zone_C,49,Mid,283.8,bulk_floor,14,11.0,Medium,12,Wednesday,47,47.0,False,False,3,none,2.1,9.7,135.5
2025-07-08,2025-07-08 16:01:37,Zone_D,18,High,410.4,bulk_floor,12,8.0,Medium,16,Tuesday,1,860.0,True,False,4,none,0.2,2.2,194.64
2025-07-02,2025-07-02 12:36:41,Zone_B,29,Mid,138.4,pallet_rack,12,0.0,Low,12,Wednesday,31,73.5,False,False,2,none,1.7,0.6,46.15
2025-11-03,2025-11-03 09:14:20,Zone_A,13,Mid,114.5,pallet_rack,22,9.0,High,9,Monday,39,141.2,False,False,3,none,3.0,7.9,123.74
2025-06-19,2025-06-19 20:03:19,Zone_D,28,Floor,357.7,pallet_rack,21,9.0,Low,20,Thursday,14,604.6,False,False,1,cold_gear,6.1,11.4,145.57
2025-04-04,2025-04-04 20:56:24,Zone_C,45,High,310.0,bulk_floor,10,10.0,Low,20,Friday,16,126.3,True,True,4,none,7.0,8.7,113.98
2025-09-28,2025-09-28 16:30:44,Zone_D,18,Mid,397.3,bulk_floor,21,5.0,High,16,Sunday,32,50.7,False,False,2,none,6.5,8.4,154.93
2025-02-23,2025-02-23 20:04:03,Zone_B,6,Mid,125.3,bulk_floor,22,16.0,Low,20,Sunday,16,569.3,False,False,2,none,6.7,0.8,70.86
2025-01-01,2025-01-01 11:43:27,Zone_C,4,Mid,278.5,hazmat,15,9.0,Medium,11,Wednesday,6,152.3,True,False,1,hazmat_suit,2.2,8.5,145.59
2025-07-08,2025-07-08 19:01:17,Zone_B,18,Mid,115.2,bulk_floor,10,0.0,Low,19,Tuesday,14,58.9,False,False,2,none,2.5,9.9,43.66
2025-08-08,2025-08-08 14:50:46,Zone_B,12,Floor,158.7,cold_storage,21,8.0,Low,14,Friday,20,126.4,False,False,1,none,4.9,8.0,68.02
2025-04-12,2025-04-12 12:01:27,Zone_A,44,Mid,204.0,pallet_rack,29,17.0,Low,12,Saturday,2,23.6,False,True,6,none,0.5,7.6,166.61
2025-08-15,2025-08-15 13:14:24,Zone_C,19,Floor,254.1,pallet_rack,20,8.0,Low,13,Friday,12,298.5,True,False,1,none,5.5,7.9,81.64
2025-01-06,2025-01-06 09:55:01,Zone_C,31,High,292.2,pallet_rack,8,3.0,Medium,9,Monday,50,163.5,True,False,1,none,4.1,1.4,81.09
2025-05-16,2025-05-16 02:54:51,Zone_C,2,High,329.1,pallet_rack,16,12.0,Medium,2,Friday,11,638.1,True,False,3,none,1.5,9.4,155.62
2025-11-12,2025-11-12 19:36:13,Zone_C,28,Mid,402.5,pallet_rack,11,5.0,Low,19,Wednesday,5,150.3,False,False,4,cold_gear,3.5,5.4,123.99
2025-03-28,2025-03-28 11:20:12,Zone_D,46,Floor,434.5,cold_storage,2,0.0,High,11,Friday,88,67.7,False,False,4,cold_gear,7.9,8.1,145.27
2025-09-02,2025-09-02 14:44:19,Zone_A,10,High,66.1,bulk_floor,25,8.0,Medium,14,Tuesday,29,43.7,True,False,1,none,11.6,11.7,121.25
2025-01-09,2025-01-09 18:15:36,Zone_C,21,Floor,301.7,pallet_rack,1,0.0,Low,18,Thursday,7,7.5,False,False,1,none,7.8,5.5,31.63
2025-11-21,2025-11-21 17:27:06,Zone_B,14,Floor,223.4,bulk_floor,20,14.0,Low,17,Friday,3,238.1,False,False,1,none,6.7,4.7,71.82
2025-04-21,2025-04-21 18:08:03,Zone_B,37,High,92.7,hazmat,0,1.0,Medium,18,Monday,80,24.9,True,False,2,hazmat_suit,3.4,8.8,99.66
2025-07-23,2025-07-23 20:56:38,Zone_B,50,High,108.5,bulk_floor,3,1.0,Low,20,Wednesday,69,227.0,True,True,4,none,6.7,4.8,88.05
2025-06-13,2025-06-13 17:50:31,Zone_D,47,Mid,465.5,pallet_rack,16,6.0,High,17,Friday,13,12.6,False,True,2,none,3.4,11.0,142.7
2025-12-04,2025-12-04 17:07:03,Zone_A,11,High,62.9,bulk_floor,6,4.0,Low,17,Thursday,5,45.0,True,False,1,none,9.8,2.8,39.08
2025-08-19,2025-08-19 06:41:10,Zone_D,30,Mid,374.7,cold_storage,15,8.0,High,6,Tuesday,26,70.7,False,True,4,cold_gear,6.2,1.9,223.54
2025-06-06,2025-06-06 09:27:51,Zone_A,11,Floor,5.0,bulk_floor,20,13.0,Medium,9,Friday,16,19.7,False,False,2,none,7.5,2.2,49.15
2025-01-21,2025-01-21 10:16:57,Zone_B,32,High,218.7,bulk_floor,14,3.0,Medium,10,Tuesday,3,13.3,True,False,1,none,18.4,8.6,47.22
2025-01-27,2025-01-27 22:46:46,Zone_B,44,Floor,185.5,bulk_floor,15,8.0,Medium,22,Monday,16,116.7,False,False,1,none,0.0,10.5,65.77
2025-03-31,2025-03-31 12:27:11,Zone_D,39,High,395.1,bulk_floor,5,0.0,Low,12,Monday,14,49.3,True,False,5,none,12.4,9.1,102.36
2025-04-11,2025-04-11 17:31:45,Zone_D,35,High,366.6,bulk_floor,23,8.0,Medium,17,Friday,10,66.2,True,False,5,cold_gear,1.4,5.5,234.08
2025-01-24,2025-01-24 10:47:34,Zone_C,43,Floor,259.7,bulk_floor,2,1.0,Medium,10,Friday,32,474.4,False,False,1,none,10.5,2.2,49.83
2025-03-03,2025-03-03 15:41:39,Zone_A,8,High,62.9,pallet_rack,19,11.0,High,15,Monday,2,292.6,True,False,6,none,2.0,9.7,141.03
2025-08-07,2025-08-07 16:00:51,Zone_A,4,High,35.4,pallet_rack,13,7.0,Low,16,Thursday,3,301.0,True,True,5,none,2.2,4.3,84.62
2025-01-23,2025-01-23 12:15:45,Zone_A,48,Mid,26.1,bulk_floor,25,1.0,Medium,12,Thursday,2,91.2,False,True,1,none,0.8,8.9,52.63
2025-02-21,2025-02-21 09:40:14,Zone_C,28,High,272.4,pallet_rack,18,5.0,Low,9,Friday,3,69.4,True,False,4,none,11.7,3.0,110.75
2025-06-09,2025-06-09 11:12:14,Zone_D,30,Mid,378.1,bulk_floor,9,0.0,Medium,11,Monday,25,74.8,False,False,1,none,5.2,3.0,74.65
2025-08-30,2025-08-30 02:21:07,Zone_D,18,Floor,446.3,bulk_floor,30,21.0,Medium,2,Saturday,22,4291.8,True,False,2,none,1.8,10.1,198.54
